06/23/2026,DAILY,30,count,6,11,17,19,41
06/23/2026,DAILY,30,count,2,4,21,20,42
06/23/2026,DAILY,30,pattern,5,22,23,27,44
06/23/2026,DAILY,30,pattern,6,0,0,0,41
06/23/2026,DAILY,30,pattern,0,0,0,0,42
06/23/2026,DAILY,365,count,1,11,20,39,44
06/23/2026,DAILY,365,count,2,17,23,38,45
06/23/2026,DAILY,365,count,4,10,17,30,43
06/23/2026,DAILY,365,pattern,2,10,26,22,44
06/23/2026,DAILY,365,pattern,4,17,30,36,45
06/23/2026,DAILY,365,pattern,1,6,16,27,43
06/23/2026,DAILY,30,count,1,6,14,40,44
06/23/2026,DAILY,30,count,6,11,17,19,41
06/23/2026,DAILY,30,count,2,4,21,20,42
06/23/2026,DAILY,30,pattern,5,22,23,27,44
06/23/2026,DAILY,30,pattern,6,0,0,0,41
06/23/2026,DAILY,30,pattern,0,0,0,0,42
06/23/2026,DAILY,30,count,1,6,14,40,44
06/23/2026,DAILY,30,count,6,11,17,19,41
06/23/2026,DAILY,30,count,2,4,21,20,42
06/23/2026,DAILY,30,pattern,5,22,23,27,44
06/23/2026,DAILY,30,pattern,6,0,0,0,41
06/23/2026,DAILY,30,pattern,0,0,0,0,42
06/23/2026,DAILY,30,count,1,6,14,40,44
06/23/2026,DAILY,30,count,6,11,17,19,41
06/23/2026,DAILY,30,count,2,4,21,20,42
06/23/2026,DAILY,30,pattern,5,22,23,27,44
06/23/2026,DAILY,30,pattern,6,0,0,0,41
06/23/2026,DAILY,30,pattern,0,0,0,0,42
06/25/2026,DAILY,30,count,1,6,14,40,44
06/25/2026,DAILY,30,count,6,11,17,19,41
06/25/2026,DAILY,30,count,2,4,21,20,42
06/25/2026,DAILY,30,pattern,5,22,23,27,44
06/25/2026,DAILY,30,pattern,6,0,0,0,41
06/25/2026,DAILY,30,pattern,0,0,0,0,42
06/25/2026,DAILY,30,count,1,11,14,28,44
06/25/2026,DAILY,30,count,6,12,17,40,41
06/25/2026,DAILY,30,count,2,16,21,19,39
06/25/2026,DAILY,30,pattern,5,0,17,27,44
06/25/2026,DAILY,30,pattern,6,0,23,0,39
06/25/2026,DAILY,30,pattern,0,0,0,0,41
06/25/2026,DAILY,30,count,1,11,14,28,44
06/25/2026,DAILY,30,count,6,12,17,40,41
06/25/2026,DAILY,30,count,2,16,21,19,39
06/25/2026,DAILY,30,pattern,5,0,17,27,44
06/25/2026,DAILY,30,pattern,6,0,23,0,39
06/25/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
06/27/2026,DAILY,30,count,1,11,14,28,44
06/27/2026,DAILY,30,count,6,12,17,40,41
06/27/2026,DAILY,30,count,2,16,21,19,39
06/27/2026,DAILY,30,pattern,5,0,17,27,44
06/27/2026,DAILY,30,pattern,6,0,23,0,39
06/27/2026,DAILY,30,pattern,0,0,0,0,41
